id,name,loaning_club,player_value_in_moment_of_transfer,transfer_cost,league,year,market_value_in_eur,delta_value
361254,Rafa Mir,Nottingham Forest,3000000,Wypożyczenie,GB2,2019,10000000,7000000
346314,Trevoh Chalobah,Huddersfield Town,3000000,Wypożyczenie,GB2,2019,22000000,19000000
346314,Trevoh Chalobah,Ipswich Town,0,Wypożyczenie,GB2,2018,22000000,22000000
245893,Matt Miazga,FC Reading,3000000,Wypożyczenie,GB2,2019,2000000,-1000000
245893,Matt Miazga,FC Reading,3000000,Wypożyczenie,GB2,2018,2000000,-1000000
392765,Emile Smith Rowe,Huddersfield Town,3000000,Wypożyczenie,GB2,2019,38000000,35000000
21333,Aiden McGeady,Charlton Athletic,2000000,Wypożyczenie,GB2,2019,300000,-1700000
95435,Connor Wickham,Sheffield Wednesday,2000000,Wypożyczenie,GB2,2019,800000,-1200000
56872,Andy King,Huddersfield Town,2000000,Wypożyczenie,GB2,2019,300000,-1700000
56872,Andy King,Derby County,3000000,Wypożyczenie,GB2,2018,300000,-2700000
337670,Alessio Da Cruz,Sheffield Wednesday,2000000,Wypożyczenie,GB2,2019,1000000,-1000000
371021,Arijanet Muric,Nottingham Forest,2000000,Wypożyczenie,GB2,2019,6000000,4000000
309180,Jan Mlakar,Queens Park Rangers,2000000,Wypożyczenie,GB2,2019,2000000,0
309180,Jan Mlakar,Wigan Athletic,2000000,Wypożyczenie,GB2,2019,2000000,0
272539,David Bates,Sheffield Wednesday,2000000,Wypożyczenie,GB2,2019,650000,-1350000
226973,Harrison Reed,FC Fulham,2000000,Wypożyczenie,GB2,2019,15000000,13000000
226973,Harrison Reed,Blackburn Rovers,1000000,Wypożyczenie,GB2,2018,15000000,14000000
488362,Conor Gallagher,Swansea City,2000000,Wypożyczenie,GB2,2019,32000000,30000000
488362,Conor Gallagher,Charlton Athletic,0,Wypożyczenie,GB2,2019,32000000,32000000
309841,Andre Green,Charlton Athletic,2000000,Wypożyczenie,GB2,2019,750000,-1250000
309841,Andre Green,Preston North End,2000000,Wypożyczenie,GB2,2019,750000,-1250000
309841,Andre Green,FC Portsmouth,1000000,Wypożyczenie,GB3,2018,750000,-250000
314965,Pedro Pereira,Bristol City,2000000,Wypożyczenie,GB2,2019,2000000,0
156886,Jamie Paterson,Derby County,2000000,Wypożyczenie,GB2,2019,900000,-1100000
280813,Josh Windass,Sheffield Wednesday,2000000,Wypożyczenie,GB2,2019,600000,-1400000
334222,Lucas Boyé,FC Reading,1000000,Wypożyczenie,GB2,2019,6000000,5000000
314341,Chris Willock,West Bromwich Albion,1000000,Wypożyczenie,GB2,2019,4000000,3000000
314341,Chris Willock,Huddersfield Town,1000000,Wypożyczenie,GB2,2019,4000000,3000000
467599,Ben Wilmot,Swansea City,1000000,Wypożyczenie,GB2,2019,6000000,5000000
195637,Mason Bennett,FC Millwall,1000000,Wypożyczenie,GB2,2019,1000000,0
56100,Leon Balogun,Wigan Athletic,1000000,Wypożyczenie,GB2,2019,400000,-600000
44741,Beram Kayal,Charlton Athletic,1000000,Wypożyczenie,GB2,2019,300000,-700000
175745,Brad Smith,Cardiff City,1000000,Wypożyczenie,GB2,2019,1000000,0
314237,Rushian Hepburn-Murphy,Derby County,1000000,Wypożyczenie,GB2,2019,200000,-800000
314237,Rushian Hepburn-Murphy,Tranmere Rovers,1000000,Wypożyczenie,GB3,2019,200000,-800000
314237,Rushian Hepburn-Murphy,Cambridge United,1000000,Wypożyczenie,GB4,2018,200000,-800000
58097,John Bostock,Nottingham Forest,1000000,Wypożyczenie,GB2,2019,0,-1000000
77932,Jefferson Montero,Birmingham City,1000000,Wypożyczenie,GB2,2019,250000,-750000
77932,Jefferson Montero,West Bromwich Albion,1000000,Wypożyczenie,GB2,2018,250000,-750000
324223,James Bree,Luton Town,1000000,Wypożyczenie,GB2,2019,3000000,2000000
324223,James Bree,Ipswich Town,1000000,Wypożyczenie,GB2,2018,3000000,2000000
242606,Josh Cullen,Charlton Athletic,1000000,Wypożyczenie,GB2,2019,10000000,9000000
242606,Josh Cullen,Charlton Athletic,1000000,Wypożyczenie,GB3,2018,10000000,9000000
477704,Mallik Wilks,Hull City,900000,Wypożyczenie,GB2,2019,700000,-200000
477704,Mallik Wilks,Doncaster Rovers,0,Wypożyczenie,GB3,2018,700000,700000
337284,Ovie Ejaria,FC Reading,900000,Wypożyczenie,GB2,2019,2000000,1100000
337284,Ovie Ejaria,FC Reading,900000,Wypożyczenie,GB2,2018,2000000,1100000
128907,Ravel Morrison,FC Middlesbrough,750000,Wypożyczenie,GB2,2019,500000,-250000
292822,Aldo Kalulu,Swansea City,750000,Wypożyczenie,GB2,2019,1000000,250000
129054,David Davis,Charlton Athletic,750000,Wypożyczenie,GB2,2019,250000,-500000
24496,Bartosz Bialkowski,FC Millwall,750000,Wypożyczenie,GB2,2019,250000,-500000
150076,Ayub Masika,FC Reading,650000,Wypożyczenie,GB2,2019,350000,-300000
61583,Eunan O'Kane,Luton Town,500000,Wypożyczenie,GB2,2019,0,-500000
61583,Eunan O'Kane,Luton Town,750000,Wypożyczenie,GB3,2018,0,-750000
329813,João Virgínia,FC Reading,500000,Wypożyczenie,GB2,2019,700000,200000
67283,Ben Hamer,Derby County,500000,Wypożyczenie,GB2,2019,250000,-250000
105565,Mark Duffy,Stoke City,500000,Wypożyczenie,GB2,2019,0,-500000
345772,Bright Enobakhare,Wigan Athletic,500000,Wypożyczenie,GB2,2019,200000,-300000
345772,Bright Enobakhare,Coventry City,500000,Wypożyczenie,GB3,2018,200000,-300000
346551,Kamil Grabara,Huddersfield Town,400000,Wypożyczenie,GB2,2019,5000000,4600000
361516,Kilian Ludewig,FC Barnsley,300000,Wypożyczenie,GB2,2019,500000,200000
3539,Luke Steele,FC Millwall,150000,Wypożyczenie,GB2,2019,0,-150000
258912,Luke Amos,Queens Park Rangers,100000,Wypożyczenie,GB2,2019,500000,400000
365770,Alexandru Dobre,Wigan Athletic,100000,Wypożyczenie,GB2,2019,1000000,900000
365770,Alexandru Dobre,Yeovil Town,100000,Wypożyczenie,GB4,2018,1000000,900000
495602,Moha Ramos,Birmingham City,50000,Wypożyczenie,GB2,2019,25000,-25000
335721,Ben White,Leeds United,0,Wypożyczenie,GB2,2019,50000000,50000000
335721,Ben White,Peterborough United,0,Wypożyczenie,GB3,2018,50000000,50000000
398402,Sam Surridge,Swansea City,0,Wypożyczenie,GB2,2019,3000000,3000000
398402,Sam Surridge,Oldham Athletic,0,Wypożyczenie,GB4,2018,3000000,3000000
382553,Luke Bolton,Luton Town,0,Wypożyczenie,GB2,2019,800000,800000
382553,Luke Bolton,Wycombe Wanderers,0,Wypożyczenie,GB3,2018,800000,800000
511802,Rocky Bushiri,FC Blackpool,1000000,Wypożyczenie,GB3,2019,400000,-600000
40612,Liam Bridcutt,Lincoln City,1000000,Wypożyczenie,GB3,2019,250000,-750000
40612,Liam Bridcutt,Bolton Wanderers,1000000,Wypożyczenie,GB3,2019,250000,-750000
258879,Cameron Borthwick-Jackson,Tranmere Rovers,1000000,Wypożyczenie,GB3,2019,300000,-700000
258879,Cameron Borthwick-Jackson,Oldham Athletic,1000000,Wypożyczenie,GB4,2019,300000,-700000
258879,Cameron Borthwick-Jackson,Scunthorpe United,3000000,Wypożyczenie,GB3,2018,300000,-2700000
128910,George Thorne,Oxford United,1000000,Wypożyczenie,GB3,2019,0,-1000000
128910,George Thorne,Luton Town,1000000,Wypożyczenie,GB3,2018,0,-1000000
293746,Ross McCrorie,FC Portsmouth,1000000,Wypożyczenie,GB3,2019,750000,-250000
167393,James Husband,FC Blackpool,1000000,Wypożyczenie,GB3,2019,600000,-400000
167393,James Husband,Fleetwood Town,1000000,Wypożyczenie,GB3,2018,600000,-400000
125850,Marc McNulty,AFC Sunderland,1000000,Wypożyczenie,GB3,2019,500000,-500000
110668,Laurens De Bock,AFC Sunderland,1000000,Wypożyczenie,GB3,2019,600000,-400000
110860,Luke Garbutt,Ipswich Town,750000,Wypożyczenie,GB3,2019,300000,-450000
110860,Luke Garbutt,Oxford United,1000000,Wypożyczenie,GB3,2018,300000,-700000
391470,Marcus Browne,Oxford United,750000,Wypożyczenie,GB3,2019,300000,-450000
391470,Marcus Browne,Oxford United,250000,Wypożyczenie,GB3,2018,300000,50000
296582,Max O'Leary,Shrewsbury Town,750000,Wypożyczenie,GB3,2019,800000,50000
121265,Toto Nsiala,Bolton Wanderers,750000,Wypożyczenie,GB3,2019,300000,-450000
277782,Chris Cadden,Oxford United,700000,Wypożyczenie,GB3,2019,650000,-50000
121260,Conor McAleny,Shrewsbury Town,500000,Wypożyczenie,GB3,2019,175000,-325000
337787,Connor Ronan,FC Blackpool,500000,Wypożyczenie,GB3,2019,800000,300000
337787,Connor Ronan,FC Walsall,250000,Wypożyczenie,GB3,2018,800000,550000
258188,Rolando Aarons,Wycombe Wanderers,500000,Wypożyczenie,GB3,2019,300000,-200000
258188,Rolando Aarons,Sheffield Wednesday,500000,Wypożyczenie,GB2,2018,300000,-200000
340310,Marc Bola,FC Blackpool,500000,Wypożyczenie,GB3,2019,1000000,500000
156939,Ben Heneghan,FC Blackpool,500000,Wypożyczenie,GB3,2019,250000,-250000
156939,Ben Heneghan,FC Blackpool,400000,Wypożyczenie,GB3,2018,250000,-150000
583255,Antoine Semenyo,AFC Sunderland,500000,Wypożyczenie,GB3,2019,9000000,8500000
583255,Antoine Semenyo,Newport County,0,Wypożyczenie,GB4,2018,9000000,9000000
227185,Jason McCarthy,Wycombe Wanderers,500000,Wypożyczenie,GB3,2019,350000,-150000
30471,James Vaughan,Tranmere Rovers,500000,Wypożyczenie,GB3,2019,0,-500000
30471,James Vaughan,FC Portsmouth,500000,Wypożyczenie,GB3,2018,0,-500000
167265,Cameron McGeehan,FC Portsmouth,500000,Wypożyczenie,GB3,2019,600000,100000
258924,Jordan Rossiter,Fleetwood Town,450000,Wypożyczenie,GB3,2019,250000,-200000
258924,Jordan Rossiter,FC Bury,450000,Wypożyczenie,GB4,2018,250000,-200000
392375,Jake Hastie,Rotherham United,450000,Wypożyczenie,GB3,2019,200000,-250000
298231,Courtney Baker-Richardson,Accrington Stanley,350000,Wypożyczenie,GB3,2019,250000,-100000
372240,Mads Bech Sörensen,AFC Wimbledon,350000,Wypożyczenie,GB3,2019,4000000,3650000
396174,Jimmy Dunne,Fleetwood Town,300000,Wypożyczenie,GB3,2019,3000000,2700000
396174,Jimmy Dunne,AFC Sunderland,300000,Wypożyczenie,GB3,2018,3000000,2700000
413402,Lewie Coyle,Fleetwood Town,250000,Wypożyczenie,GB3,2019,800000,550000
325104,Josh Ginnelly,Bristol Rovers,250000,Wypożyczenie,GB3,2019,700000,450000
226219,Sean Raggett,FC Portsmouth,250000,Wypożyczenie,GB3,2019,400000,150000
226219,Sean Raggett,Rotherham United,250000,Wypożyczenie,GB2,2018,400000,150000
255626,Conor Shaughnessy,Burton Albion,250000,Wypożyczenie,GB3,2019,200000,-50000
255626,Conor Shaughnessy,Mansfield Town,250000,Wypożyczenie,GB4,2019,200000,-50000
214928,Kean Bryan,Bolton Wanderers,250000,Wypożyczenie,GB3,2019,900000,650000
562256,Mikael Ndjoli,FC Gillingham,250000,Wypożyczenie,GB3,2019,0,-250000
183283,Jordan Graham,FC Gillingham,250000,Wypożyczenie,GB3,2019,300000,50000
183283,Jordan Graham,Ipswich Town,500000,Wypożyczenie,GB2,2018,300000,-200000
183283,Jordan Graham,Oxford United,500000,Wypożyczenie,GB3,2018,300000,-200000
199522,Donervon Daniels,Doncaster Rovers,250000,Wypożyczenie,GB3,2019,250000,0
128895,Jak Alnwick,FC Blackpool,250000,Wypożyczenie,GB3,2019,400000,150000
128895,Jak Alnwick,Scunthorpe United,250000,Wypożyczenie,GB3,2018,400000,150000
279471,Sam Hart,Shrewsbury Town,250000,Wypożyczenie,GB3,2019,150000,-100000
279471,Sam Hart,AFC Rochdale,100000,Wypożyczenie,GB3,2018,150000,50000
279471,Sam Hart,Southend United,100000,Wypożyczenie,GB3,2018,150000,50000
338673,Thibaud Verlinden,Bolton Wanderers,250000,Wypożyczenie,GB3,2019,600000,350000
392774,Kane Wilson,Tranmere Rovers,250000,Wypożyczenie,GB3,2019,300000,50000
392774,Kane Wilson,FC Walsall,250000,Wypożyczenie,GB3,2018,300000,50000
392774,Kane Wilson,Exeter City,250000,Wypożyczenie,GB4,2018,300000,50000
325200,Jason Lokilo,Doncaster Rovers,200000,Wypożyczenie,GB3,2019,550000,350000
298091,Harry Souttar,Fleetwood Town,200000,Wypożyczenie,GB3,2019,15000000,14800000
298091,Harry Souttar,Fleetwood Town,200000,Wypożyczenie,GB3,2018,15000000,14800000
250870,Seny Dieng,Doncaster Rovers,150000,Wypożyczenie,GB3,2019,1000000,850000
250870,Seny Dieng,FC Stevenage,100000,Wypożyczenie,GB4,2018,1000000,900000
213847,Jordan Roberts,FC Gillingham,150000,Wypożyczenie,GB3,2019,300000,150000
213847,Jordan Roberts,Lincoln City,100000,Wypożyczenie,GB4,2018,300000,200000
292139,Sammie Szmodics,Peterborough United,150000,Wypożyczenie,GB3,2019,1000000,850000
322089,Benny Ashley-Seal,Accrington Stanley,150000,Wypożyczenie,GB3,2019,50000,-100000
342018,Tennai Watson,Coventry City,150000,Wypożyczenie,GB3,2019,200000,50000
342018,Tennai Watson,AFC Wimbledon,100000,Wypożyczenie,GB3,2018,200000,100000
104677,Jake Wright,Bolton Wanderers,150000,Wypożyczenie,GB3,2019,0,-150000
429563,Patrik Gunnarsson,Southend United,150000,Wypożyczenie,GB3,2019,700000,550000
340990,Alfie Jones,FC Gillingham,100000,Wypożyczenie,GB3,2019,1000000,900000
344987,Victor Adeboyejo,Bristol Rovers,100000,Wypożyczenie,GB3,2019,700000,600000
344987,Victor Adeboyejo,Cambridge United,100000,Wypożyczenie,GB4,2019,700000,600000
504910,Connor Simpson,Accrington Stanley,100000,Wypożyczenie,GB3,2019,0,-100000
504910,Connor Simpson,Carlisle United,0,Wypożyczenie,GB4,2018,0,0
425865,Callum Lang,Shrewsbury Town,100000,Wypożyczenie,GB3,2019,1000000,900000
425865,Callum Lang,Oldham Athletic,0,Wypożyczenie,GB4,2018,1000000,1000000
317032,Alex Jakubiak,FC Gillingham,100000,Wypożyczenie,GB3,2019,150000,50000
317032,Alex Jakubiak,Bristol Rovers,100000,Wypożyczenie,GB3,2018,150000,50000
320913,Anthony Georgiou,Ipswich Town,50000,Wypożyczenie,GB3,2019,150000,100000
320913,Anthony Georgiou,Bolton Wanderers,50000,Wypożyczenie,GB3,2019,150000,100000
270571,Aaron Chapman,Tranmere Rovers,25000,Wypożyczenie,GB3,2019,0,-25000
148683,Alex Woodyard,Tranmere Rovers,25000,Wypożyczenie,GB3,2019,200000,175000
396286,Ethan Hamilton,Southend United,0,Wypożyczenie,GB3,2019,350000,350000
396286,Ethan Hamilton,Bolton Wanderers,0,Wypożyczenie,GB3,2019,350000,350000
396286,Ethan Hamilton,AFC Rochdale,0,Wypożyczenie,GB3,2018,350000,350000
314365,Sadou Diallo,Accrington Stanley,0,Wypożyczenie,GB3,2019,75000,75000
314284,Layton Ndukwu,Southend United,0,Wypożyczenie,GB3,2019,100000,100000
403151,Robert Sánchez,AFC Rochdale,0,Wypożyczenie,GB3,2019,32000000,32000000
403151,Robert Sánchez,Forest Green Rovers,0,Wypożyczenie,GB4,2018,32000000,32000000
399373,Morgan Feeney,Tranmere Rovers,0,Wypożyczenie,GB3,2019,175000,175000
371262,Callum O'Hare,Coventry City,0,Wypożyczenie,GB3,2019,4000000,4000000
371262,Callum O'Hare,Carlisle United,0,Wypożyczenie,GB4,2018,4000000,4000000
256773,Dan Barlaser,Rotherham United,0,Wypożyczenie,GB3,2019,2000000,2000000
256773,Dan Barlaser,Accrington Stanley,0,Wypożyczenie,GB3,2018,2000000,2000000
431422,Nathan Trott,AFC Wimbledon,0,Wypożyczenie,GB3,2019,400000,400000
359199,Andy Fisher,Milton Keynes Dons,0,Wypożyczenie,GB3,2019,500000,500000
359199,Andy Fisher,Northampton Town,0,Wypożyczenie,GB4,2019,500000,500000
293507,Joe Morrell,Lincoln City,0,Wypożyczenie,GB3,2019,400000,400000
503749,Jacob Ramsey,Doncaster Rovers,0,Wypożyczenie,GB3,2019,32000000,32000000
490970,Ísak Snaer Thorvaldsson,Fleetwood Town,0,Wypożyczenie,GB3,2019,400000,400000
640280,Giles Phillips,Wycombe Wanderers,0,Wypożyczenie,GB3,2019,0,0
479939,Michael Folivi,AFC Wimbledon,0,Wypożyczenie,GB3,2019,0,0
479939,Michael Folivi,AFC Wimbledon,0,Wypożyczenie,GB3,2018,0,0
411495,Max Sanders,AFC Wimbledon,0,Wypożyczenie,GB3,2019,250000,250000
523712,Jordan Ponticelli,Tranmere Rovers,0,Wypożyczenie,GB3,2019,0,0
523712,Jordan Ponticelli,Macclesfield Town FC,0,Wypożyczenie,GB4,2018,0,0
652517,Julien Lamy,AFC Wimbledon,0,Wypożyczenie,GB3,2019,150000,150000
425894,Cameron John,Doncaster Rovers,0,Wypożyczenie,GB3,2019,175000,175000
98827,Ousseynou Cissé,Leyton Orient,700000,Wypożyczenie,GB4,2019,0,-700000
68335,Eoin Doyle,Swindon Town,650000,Wypożyczenie,GB4,2019,300000,-350000
345759,Zak Rudden,Plymouth Argyle,400000,Wypożyczenie,GB4,2019,300000,-100000
344588,Glenn Middleton,Bradford City,400000,Wypożyczenie,GB4,2019,500000,100000
195628,Jack Baldwin,Salford City,400000,Wypożyczenie,GB4,2019,400000,0
121236,Rob Hall,Forest Green Rovers,400000,Wypożyczenie,GB4,2019,0,-400000
38085,Filipe Morais,Oldham Athletic,350000,Wypożyczenie,GB4,2019,0,-350000
156764,Gavin Reilly,Cheltenham Town,350000,Wypożyczenie,GB4,2019,0,-350000
25186,Mark Howard,Salford City,300000,Wypożyczenie,GB4,2019,0,-300000
186597,Tom Nichols,Cheltenham Town,300000,Wypożyczenie,GB4,2019,300000,0
222024,Nathan Thomas,Carlisle United,250000,Wypożyczenie,GB4,2019,0,-250000
222024,Nathan Thomas,Notts County,250000,Wypożyczenie,GB4,2018,0,-250000
222024,Nathan Thomas,Carlisle United,250000,Wypożyczenie,GB4,2018,0,-250000
258887,Tafari Moore,Colchester United,200000,Wypożyczenie,GB4,2019,0,-200000
39514,Theo Robinson,Colchester United,200000,Wypożyczenie,GB4,2019,0,-200000
39514,Theo Robinson,Swindon Town,200000,Wypożyczenie,GB4,2018,0,-200000
136167,Chuma Anene,Crewe Alexandra,200000,Wypożyczenie,GB4,2019,0,-200000
31698,Anthony Grant,Swindon Town,200000,Wypożyczenie,GB4,2019,100000,-100000
183284,Ryan Inniss,Newport County,150000,Wypożyczenie,GB4,2019,300000,150000
184007,Rory Gaffney,FC Walsall,150000,Wypożyczenie,GB4,2019,100000,-50000
351933,Ashley Hunter,Salford City,150000,Wypożyczenie,GB4,2019,200000,50000
66956,Junior Brown,Scunthorpe United,150000,Wypożyczenie,GB4,2019,0,-150000
129074,Jake Jervis,Salford City,150000,Wypożyczenie,GB4,2019,250000,100000
129074,Jake Jervis,AFC Wimbledon,150000,Wypożyczenie,GB3,2018,250000,100000
566815,Connor Kirby,Macclesfield Town FC,100000,Wypożyczenie,GB4,2019,0,-100000
247594,Christoffer Mafoumbi,FC Morecambe,100000,Wypożyczenie,GB4,2019,100000,0
431643,Rory Holden,FC Walsall,100000,Wypożyczenie,GB4,2019,100000,0
431643,Rory Holden,AFC Rochdale,0,Wypożyczenie,GB3,2018,100000,100000
351261,Jerry Yates,Swindon Town,100000,Wypożyczenie,GB4,2019,3000000,2900000
351261,Jerry Yates,Carlisle United,100000,Wypożyczenie,GB4,2018,3000000,2900000
186923,Jack Rose,FC Walsall,100000,Wypożyczenie,GB4,2019,200000,100000
319779,George Cooper,Plymouth Argyle,100000,Wypożyczenie,GB4,2019,0,-100000
258882,Callum Cooke,Bradford City,100000,Wypożyczenie,GB4,2019,250000,150000
364803,Scott Wharton,Northampton Town,100000,Wypożyczenie,GB4,2019,1000000,900000
364803,Scott Wharton,Lincoln City,100000,Wypożyczenie,GB4,2018,1000000,900000
364803,Scott Wharton,FC Bury,100000,Wypożyczenie,GB4,2018,1000000,900000
452683,Josh Dacres-Cogley,Crawley Town,100000,Wypożyczenie,GB4,2019,250000,150000
318799,Otis Khan,Newport County,75000,Wypożyczenie,GB4,2019,150000,75000
183837,Gregor Zabret,Oldham Athletic,75000,Wypożyczenie,GB4,2019,75000,0
147623,Carl Piergianni,Oldham Athletic,50000,Wypożyczenie,GB4,2019,300000,250000
370551,Adam May,Swindon Town,50000,Wypożyczenie,GB4,2019,300000,250000
300908,Owen Evans,Macclesfield Town FC,50000,Wypożyczenie,GB4,2019,175000,125000
300908,Owen Evans,Cheltenham Town,50000,Wypożyczenie,GB4,2019,175000,125000
268451,Emmanuel Dieseruvwe,Oldham Athletic,50000,Wypożyczenie,GB4,2019,0,-50000
201553,Ashley Smith-Brown,Oldham Athletic,0,Wypożyczenie,GB4,2019,0,0
278501,Paul Mullin,Cambridge United,0,Wypożyczenie,GB4,2019,0,0
48965,Shaun Miller,FC Morecambe,0,Wypożyczenie,GB4,2019,0,0
248578,Dale Gorman,Newport County,0,Wypożyczenie,GB4,2019,0,0
255788,Cameron Burgess,Salford City,0,Wypożyczenie,GB4,2019,500000,500000
27053,Conrad Logan,Forest Green Rovers,0,Wypożyczenie,GB4,2019,0,0
401313,Canice Carroll,Carlisle United,0,Wypożyczenie,GB4,2019,0,0
401313,Canice Carroll,Swindon Town,0,Wypożyczenie,GB4,2018,0,0
339013,Mason Bloomfield,Crawley Town,0,Wypożyczenie,GB4,2019,0,0
246183,Billy Waters,Newport County,0,Wypożyczenie,GB4,2019,0,0
246183,Billy Waters,Cheltenham Town,0,Wypożyczenie,GB4,2018,0,0
181168,Danny Whitehead,Macclesfield Town FC,0,Wypożyczenie,GB4,2019,0,0
244040,Lloyd Jones,Northampton Town,0,Wypożyczenie,GB4,2019,300000,300000
244040,Lloyd Jones,Plymouth Argyle,100000,Wypożyczenie,GB3,2018,300000,200000
52822,Craig Mackail-Smith,FC Stevenage,0,Wypożyczenie,GB4,2019,0,0
52822,Craig Mackail-Smith,Notts County,0,Wypożyczenie,GB4,2018,0,0
396860,Josh Grant,Plymouth Argyle,0,Wypożyczenie,GB4,2019,200000,200000
396860,Josh Grant,Yeovil Town,0,Wypożyczenie,GB4,2018,200000,200000
356569,Olufela Olomola,Carlisle United,0,Wypożyczenie,GB4,2019,0,0
356569,Olufela Olomola,Yeovil Town,0,Wypożyczenie,GB4,2018,0,0
397102,Josh Benson,Grimsby Town,0,Wypożyczenie,GB4,2019,300000,300000
693095,Jacob Greaves,Cheltenham Town,0,Wypożyczenie,GB4,2019,8000000,8000000
411480,Jack Evans,Mansfield Town,0,Wypożyczenie,GB4,2019,0,0
384535,Michael Luyambula,Crawley Town,0,Wypożyczenie,GB4,2019,0,0
364711,Ryan Loft,Carlisle United,0,Wypożyczenie,GB4,2019,250000,250000
632577,Harvey Bradbury,FC Morecambe,0,Wypożyczenie,GB4,2019,0,0
425873,Luke Burgess,Salford City,0,Wypożyczenie,GB4,2019,0,0
422930,Elias Sörensen,Carlisle United,0,Wypożyczenie,GB4,2019,0,0
422930,Elias Sörensen,FC Blackpool,0,Wypożyczenie,GB3,2018,0,0
312553,Liam Gibson,Grimsby Town,0,Wypożyczenie,GB4,2019,150000,150000
312553,Liam Gibson,Accrington Stanley,0,Wypożyczenie,GB3,2018,150000,150000
476794,Christian N'Guessan,Oldham Athletic,0,Wypożyczenie,GB4,2019,0,0
340921,Jake Doyle-Hayes,Cheltenham Town,0,Wypożyczenie,GB4,2019,500000,500000
340921,Jake Doyle-Hayes,Cambridge United,0,Wypożyczenie,GB4,2018,500000,500000
475441,Nathan Sheron,FC Walsall,0,Wypożyczenie,GB4,2019,0,0
251838,Dylan Connolly,Bradford City,0,Wypożyczenie,GB4,2019,300000,300000
606810,Max Sheaf,Cheltenham Town,0,Wypożyczenie,GB4,2019,0,0
511622,Michael Nottingham,Crewe Alexandra,0,Wypożyczenie,GB4,2019,150000,150000
533849,Taylor Maloney,Newport County,0,Wypożyczenie,GB4,2019,0,0
532107,Ben Folami,FC Stevenage,0,Wypożyczenie,GB4,2019,450000,450000
647138,Danny McNamara,Newport County,0,Wypożyczenie,GB4,2019,3000000,3000000
420811,George Tanner,FC Morecambe,0,Wypożyczenie,GB4,2019,300000,300000
420811,George Tanner,Salford City,0,Wypożyczenie,GB4,2019,300000,300000
403574,Elliot Watt,Carlisle United,0,Wypożyczenie,GB4,2019,400000,400000
354111,Joe Leesley,FC Stevenage,0,Wypożyczenie,GB4,2019,0,0
608180,Brendan Wiredu,Colchester United,0,Wypożyczenie,GB4,2019,350000,350000
399436,Ben Liddle,Scunthorpe United,0,Wypożyczenie,GB4,2019,0,0
399436,Ben Liddle,Forest Green Rovers,0,Wypożyczenie,GB4,2018,0,0
431424,George Marsh,Leyton Orient,0,Wypożyczenie,GB4,2019,150000,150000
469106,Sam French,FC Stevenage,0,Wypożyczenie,GB4,2019,0,0
324502,David Parkhouse,FC Stevenage,0,Wypożyczenie,GB4,2019,50000,50000
504944,Eddie Clarke,Macclesfield Town FC,0,Wypożyczenie,GB4,2019,0,0
189751,Jevani Brown,Forest Green Rovers,0,Wypożyczenie,GB4,2019,300000,300000
331726,Tammy Abraham,Aston Villa,10000000,Wypożyczenie,GB2,2018,45000000,35000000
121279,Tom Carroll,Aston Villa,7000000,Wypożyczenie,GB2,2018,1000000,-6000000
348623,Mason Holgate,West Bromwich Albion,7000000,Wypożyczenie,GB2,2018,12000000,5000000
48950,Jordan Rhodes,Norwich City,6000000,Wypożyczenie,GB2,2018,400000,-5600000
198589,Lewis Baker,Leeds United,5000000,Wypożyczenie,GB2,2018,3000000,-2000000
198589,Lewis Baker,FC Reading,5000000,Wypożyczenie,GB2,2018,3000000,-2000000
181781,Léo Bonatini,Nottingham Forest,5000000,Wypożyczenie,GB2,2018,1000000,-4000000
148657,Tomas Kalas,Bristol City,5000000,Wypożyczenie,GB2,2018,1000000,-4000000
426192,Ben Brereton Díaz,Blackburn Rovers,5000000,Wypożyczenie,GB2,2018,16000000,11000000
67355,Ashley Williams,Stoke City,5000000,Wypożyczenie,GB2,2018,0,-5000000
93905,Muhamed Besic,FC Middlesbrough,5000000,Wypożyczenie,GB2,2018,1000000,-4000000
72768,Nélson Oliveira,FC Reading,5000000,Wypożyczenie,GB2,2018,1000000,-4000000
77001,Rajiv van La Parra,FC Middlesbrough,4000000,Wypożyczenie,GB2,2018,300000,-3700000
66994,Gary Madine,Sheffield United,4000000,Wypożyczenie,GB2,2018,400000,-3600000
236953,Sam Byram,Nottingham Forest,4000000,Wypożyczenie,GB2,2018,1000000,-3000000
151189,Yanic Wildschut,Bolton Wanderers,4000000,Wypożyczenie,GB2,2018,300000,-3700000
346483,Mason Mount,Derby County,4000000,Wypożyczenie,GB2,2018,65000000,61000000
61644,Jack Colback,Nottingham Forest,3000000,Wypożyczenie,GB2,2018,800000,-2200000
253677,Tyrone Mings,Aston Villa,3000000,Wypożyczenie,GB2,2018,25000000,22000000
417346,Jack Harrison,Leeds United,3000000,Wypożyczenie,GB2,2018,22000000,19000000
46154,Chris Martin,Hull City,3000000,Wypożyczenie,GB2,2018,300000,-2700000
196435,Saidy Janko,Nottingham Forest,3000000,Wypożyczenie,GB2,2018,1000000,-2000000
243589,Josh Onomah,Sheffield Wednesday,3000000,Wypożyczenie,GB2,2018,2000000,-1000000
73547,Oliver Norwood,Sheffield United,3000000,Wypożyczenie,GB2,2018,3000000,0
329723,Gil Dias,Nottingham Forest,3000000,Wypożyczenie,GB2,2018,2000000,-1000000
